brandName,subcampaignName,npi,date,eventType,platformName,dimension,deviceType,spends,creativeName,browser,os,campaignName,subcampaignStartDate,specialization,grouping,classification,state
Nplate,Rule 3,1255374633,10-05-2023 11:57,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81043-Repurpose-of-Oral-Competitive-Rule 3,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Pennsylvania
Nplate,Rule 1,1336324920,10-05-2023 11:58,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Edge,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Pediatrics,California
Nplate,Rule 4,1568540193,10-05-2023 11:59,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-4,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,California
Nplate,Rule 6_New,1811967243,10-05-2023 12:39,CPM,Practice EHR,728 x 90,Desktop,1.08,728x90_Rule6,Safari,Mac OS,Nplate Aug-Jan 2023,Thu Mar 23 2023 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology,Allopathic & Osteopathic Physicians,Internal Medicine,Florida
Nplate,Rule 6_New,1811967243,10-05-2023 12:40,CPM,Practice EHR,728 x 90,Desktop,1.08,728x90_Rule6,Safari,Mac OS,Nplate Aug-Jan 2023,Thu Mar 23 2023 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology,Allopathic & Osteopathic Physicians,Internal Medicine,Florida
Nplate,Rule 6_New,1811967243,10-05-2023 12:40,CPM,Practice EHR,728 x 90,Desktop,1.08,728x90_Rule6,Safari,Mac OS,Nplate Aug-Jan 2023,Thu Mar 23 2023 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology,Allopathic & Osteopathic Physicians,Internal Medicine,Florida
Nplate,Rule 3,1033152855,10-05-2023 12:57,CPM,Practice EHR,728 x 90,Desktop,1.2,USA-531-81043-Repurpose-of-Oral-Competitive-Rule 3,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Washington
Nplate,Rule 1,1629187299,10-05-2023 12:58,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Oregon
Nplate,Rule 4,1437449949,10-05-2023 12:59,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-4,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Louisiana
Nplate,Rule 1,1720141245,11-05-2023 13:00,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Illinois
Nplate,Rule 2,1912053364,11-05-2023 13:00,CPM,Practice EHR,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-2,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Iowa
Nplate,Rule 2,1174752828,11-05-2023 13:01,CPM,H2H DigitalRx,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-2,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Arizona
Nplate,Rule 2,1437206323,11-05-2023 13:01,CPM,Practice EHR,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-2,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Tennessee
Nplate,Rule 2,1881710226,11-05-2023 13:01,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-2,Edge,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Texas
Nplate,Rule 2,1912053364,11-05-2023 13:01,CPM,Practice EHR,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-2,Edge,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Iowa
Nplate,Rule 1,1720141245,11-05-2023 13:01,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Illinois
Nplate,Rule 1,1720141245,11-05-2023 13:02,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Illinois
Nplate,Rule 2,1912053364,11-05-2023 13:02,CPM,Practice EHR,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-2,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Iowa
Nplate,Rule 3,1003875295,11-05-2023 13:02,CPM,Practice EHR,728 x 90,Tablet,1.2,USA-531-81043-Repurpose-of-Oral-Competitive-Rule 3,Chrome,iOS,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Maryland
Nplate,Rule 2,1437206323,11-05-2023 13:02,CPM,Practice EHR,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-2,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Tennessee
Nplate,Rule 2,1023342466,11-05-2023 13:07,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-2,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,New Mexico
Nplate,Rule 3,1003875295,11-05-2023 13:08,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81043-Repurpose-of-Oral-Competitive-Rule 3,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Maryland
Nplate,Rule 1,1568537314,11-05-2023 13:26,CPM,OARX,728 x 90,Desktop,0.45,USA-531-81042-Treatment-free-Remission-Rule-1,Edge,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,California
Nplate,Rule 1,1568537314,11-05-2023 13:26,CPM,OARX,728 x 90,Desktop,0.45,USA-531-81042-Treatment-free-Remission-Rule-1,Edge,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,California
Nplate,Rule 1,1568537314,11-05-2023 13:27,CPM,OARX,728 x 90,Desktop,0.45,USA-531-81042-Treatment-free-Remission-Rule-1,Edge,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,California
Nplate,Rule 1,1568537314,11-05-2023 13:27,CPM,OARX,728 x 90,Desktop,0.45,USA-531-81042-Treatment-free-Remission-Rule-1,Edge,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,California
Nplate,Rule 1,1568537314,11-05-2023 13:28,CPM,OARX,728 x 90,Desktop,0.45,USA-531-81042-Treatment-free-Remission-Rule-1,Edge,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,California
Nplate,Rule 1,1568537314,11-05-2023 13:28,CPM,OARX,728 x 90,Desktop,0.45,USA-531-81042-Treatment-free-Remission-Rule-1,Edge,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,California
Nplate,Rule 4,1558323758,11-05-2023 13:37,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-4,Chrome,Mac OS,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Kansas
Nplate,Rule 4,1881705838,11-05-2023 13:37,CPM,Practice EHR,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-4,Chrome,Mac OS,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Arizona
Nplate,Rule 4,1881705838,11-05-2023 13:37,CPM,Practice EHR,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-4,Chrome,Mac OS,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Arizona
Nplate,Rule 4,1558323758,11-05-2023 13:37,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-4,Chrome,Mac OS,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Kansas
Nplate,Rule 4,1558323758,11-05-2023 13:38,CPM,Practice EHR,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-4,Chrome,Mac OS,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Kansas
Nplate,Rule 4,1881705838,11-05-2023 13:38,CPM,Practice EHR,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-4,Chrome,Mac OS,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Arizona
Nplate,Rule 4,1881705838,11-05-2023 13:38,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-4,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Arizona
Nplate,Rule 4,1558323758,11-05-2023 13:39,CPM,Practice EHR,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-4,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Kansas
Nplate,Rule 1,1649253485,11-05-2023 13:46,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Maryland
Nplate,Rule 1,1649253485,11-05-2023 13:46,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Maryland
Nplate,Rule 1,1649253485,11-05-2023 13:46,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Maryland
Nplate,Rule 1,1649253485,11-05-2023 13:46,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Maryland
Nplate,Rule 1,1649253485,11-05-2023 13:47,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Maryland
Nplate,Rule 1,1649253485,11-05-2023 13:47,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Maryland
Nplate,Rule 6_New,1477711901,11-05-2023 13:49,CPM,Practice EHR,728 x 90,Desktop,1.2,728x90_Rule6,Chrome,Windows,Nplate Aug-Jan 2023,Thu Mar 23 2023 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Colorado
Nplate,Rule 6_New,1477711901,11-05-2023 13:49,CPM,OARX,728 x 90,Desktop,1.2,728x90_Rule6,Chrome,Windows,Nplate Aug-Jan 2023,Thu Mar 23 2023 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Colorado
Nplate,Rule 6_New,1033442207,11-05-2023 13:49,CPM,Practice EHR,728 x 90,Desktop,1.2,728x90_Rule6,Edge,Windows,Nplate Aug-Jan 2023,Thu Mar 23 2023 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,New Jersey
Nplate,Rule 5_New,1982883948,11-05-2023 13:53,CPM,Practice EHR,728 x 90,Desktop,1.2,Rule5_728x90,Chrome,Windows,Nplate Aug-Jan 2023,Thu Mar 23 2023 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Texas
Nplate,Rule 5_New,1356337430,11-05-2023 13:53,CPM,Practice EHR,728 x 90,Desktop,1.2,Rule5_728x90,Chrome,Windows,Nplate Aug-Jan 2023,Thu Mar 23 2023 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Ohio
Nplate,Rule 6_New,1033442207,11-05-2023 13:58,CPM,Practice EHR,728 x 90,Desktop,1.2,728x90_Rule6,Chrome,Windows,Nplate Aug-Jan 2023,Thu Mar 23 2023 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,New Jersey
Nplate,Rule 5_New,1982611398,11-05-2023 13:58,CPM,OARX,728 x 90,Desktop,1.2,Rule5_728x90,Chrome,Windows,Nplate Aug-Jan 2023,Thu Mar 23 2023 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Florida
Nplate,Rule 5_New,1366820789,11-05-2023 13:58,CPM,Practice EHR,728 x 90,Desktop,1.2,Rule5_728x90,Chrome,Windows,Nplate Aug-Jan 2023,Thu Mar 23 2023 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Minnesota
Nplate,Rule 5_New,1356337430,11-05-2023 13:58,CPM,OARX,728 x 90,Desktop,1.2,Rule5_728x90,Edge,Windows,Nplate Aug-Jan 2023,Thu Mar 23 2023 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Ohio
Nplate,Rule 4,1154688851,11-05-2023 13:59,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-4,Firefox,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Nephrology,Allopathic & Osteopathic Physicians,Internal Medicine,Tennessee
Nplate,Rule 4,1518183532,11-05-2023 13:59,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-4,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Maine
Nplate,Rule 6_New,1033442207,11-05-2023 13:59,CPM,Practice EHR,728 x 90,Desktop,1.2,728x90_Rule6,Chrome,Windows,Nplate Aug-Jan 2023,Thu Mar 23 2023 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,New Jersey
Nplate,Rule 4,1407986292,11-05-2023 13:59,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-4,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical,Physician Assistants & Advanced Practice Nursing Providers,Physician Assistant,California
Nplate,Rule 6_New,1477711901,11-05-2023 13:59,CPM,Practice EHR,728 x 90,Desktop,1.2,728x90_Rule6,Chrome,Windows,Nplate Aug-Jan 2023,Thu Mar 23 2023 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Colorado
Nplate,Rule 2,1003819269,11-05-2023 14:00,CPM,Practice EHR,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-2,Chrome,Mac OS,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Tennessee
Nplate,Rule 2,1689740326,11-05-2023 14:00,CPM,Practice EHR,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-2,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Ohio
Nplate,Rule 2,1851385330,11-05-2023 14:00,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-2,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Colorado
Nplate,Rule 1,1649253485,11-05-2023 14:00,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Maryland
Nplate,Rule 1,1881636991,11-05-2023 14:01,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Texas
Nplate,Rule 1,1649253485,11-05-2023 14:01,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Maryland
Nplate,Rule 2,1003819269,11-05-2023 14:01,CPM,Practice EHR,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-2,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Tennessee
Nplate,Rule 2,1689740326,11-05-2023 14:01,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-2,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Ohio
Nplate,Rule 1,1649253485,11-05-2023 14:01,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Maryland
Nplate,Rule 2,1851385330,11-05-2023 14:02,CPM,OARX,728 x 90,Desktop,1.2,USA-531-81042-Treatment-free-Remission-Rule-2,Edge,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Colorado
Nplate,Rule 1,1649253485,11-05-2023 14:02,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Maryland
Nplate,Rule 1,1881636991,11-05-2023 14:02,CPM,Practice EHR,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Texas
Nplate,Rule 1,1649253485,11-05-2023 14:02,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Maryland
Nplate,Rule 1,1649253485,11-05-2023 14:02,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),,Allopathic & Osteopathic Physicians,Internal Medicine,Maryland
Nplate,Rule 1,1881636991,11-05-2023 14:03,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Texas
Nplate,Rule 1,1851553663,11-05-2023 14:03,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Mac OS,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Pennsylvania
Nplate,Rule 1,1881636991,11-05-2023 14:04,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Texas
Nplate,Rule 1,1881636991,11-05-2023 14:04,CPM,Practice EHR,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Mac OS,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Texas
Nplate,Rule 1,1881636991,11-05-2023 14:04,CPM,Practice EHR,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Mac OS,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Texas
Nplate,Rule 1,1851553663,11-05-2023 14:04,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Firefox,Mac OS,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Pennsylvania
Nplate,Rule 1,1851553663,11-05-2023 14:04,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Firefox,Mac OS,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Pennsylvania
Nplate,Rule 1,1881636991,11-05-2023 14:05,CPM,Practice EHR,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Mac OS,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Texas
Nplate,Rule 1,1881636991,11-05-2023 14:05,CPM,OARX,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Medical Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Texas
Nplate,Rule 1,1851553663,11-05-2023 14:05,CPM,Practice EHR,728 x 90,Desktop,0.5,USA-531-81042-Treatment-free-Remission-Rule-1,Chrome,Windows,Nplate Aug-Jan 2023,Tue Aug 09 2022 04:00:00 GMT+0000 (Coordinated Universal Time),Hematology & Oncology,Allopathic & Osteopathic Physicians,Internal Medicine,Pennsylvania
